utc,last_modified,preset,n,dist,dist2,mode,bright,px,pxlo,edge,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-18 23:50:14,"Fri, 18 Sep 2026 23:50:01 GMT",1488,589,0.8,20.5,night,127.6,1560,6571,6.86,10,5,4,7,0.36,0.16,0.25,0.181,0.635,242,0.0,0.32,27,61,11,33,0,172091
2026-09-18 23:50:50,"Fri, 18 Sep 2026 23:50:47 GMT",1483,561,0.8,12.6,night,97.1,223,1936,5.42,1,1,1,1,1.0,0.33,0.0,0.281,0.889,216,0.0,0.148,3,3,0,0,0,162413
2026-09-18 23:51:14,"Fri, 18 Sep 2026 23:51:01 GMT",2177,312,3.8,9.3,night,95.1,659,6798,5.82,12,4,7,6,0.29,0.63,0.75,0.596,0.491,255,0.58,0.236,5,19,2,8,0,138201
2026-09-18 23:51:49,"Fri, 18 Sep 2026 23:51:47 GMT",2178,282,0.6,14.7,night,112.6,70,2711,5.42,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,195110
2026-09-18 23:52:13,"Fri, 18 Sep 2026 23:52:02 GMT",2178,283,0.5,14.8,night,112.2,39,2547,5.4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,194805
2026-09-18 23:52:49,"Fri, 18 Sep 2026 23:52:47 GMT",1482,593,0.4,11.4,night,178.9,12,522,3.67,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,164773
2026-09-18 23:53:13,"Fri, 18 Sep 2026 23:53:02 GMT",1482,594,0.3,11.3,night,178.7,15,640,3.83,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,168078
2026-09-18 23:54:00,"Fri, 18 Sep 2026 23:53:47 GMT",1490,551,1.0,15.6,night,161.6,398,1960,4.97,8,7,4,4,0.5,0.44,0.53,0.768,0.069,255,0.62,0.117,4,18,0,0,0,154406
2026-09-18 23:54:12,"Fri, 18 Sep 2026 23:54:01 GMT",2046,13,8.3,10.1,night,149.1,12401,22885,4.45,792,32,76,41,0.25,0.84,0.86,0.575,0.347,255,0.1,0.299,26,940,0,416,0,135617
2026-09-18 23:54:59,"Fri, 18 Sep 2026 23:54:46 GMT",1488,590,0.5,20.6,night,127.4,990,5188,6.95,5,3,5,2,0.5,0.21,0.36,0.198,0.607,250,0.2,0.336,14,24,12,27,0,174207
2026-09-18 23:55:11,"Fri, 18 Sep 2026 23:55:01 GMT",1488,591,0.6,20.5,night,127.6,1221,5897,7.06,4,3,2,3,0.67,0.14,0.57,0.12,0.722,163,0.0,0.26,20,29,5,15,0,174990
2026-09-18 23:55:58,"Fri, 18 Sep 2026 23:55:47 GMT",1483,562,0.8,11.6,night,94.2,48,779,5.28,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,158141
2026-09-18 23:56:10,"Fri, 18 Sep 2026 23:56:01 GMT",2177,313,1.1,12.4,night,89.5,487,3476,6.7,5,5,4,3,0.42,0.23,0.31,0.527,0.411,251,0.2,0.255,9,22,0,13,0,152340
2026-09-18 23:56:58,"Fri, 18 Sep 2026 23:56:47 GMT",2178,284,0.8,13.8,night,109.7,58,2573,5.4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,192772
2026-09-18 23:57:09,"Fri, 18 Sep 2026 23:57:01 GMT",2193,302,1.1,13.3,night,94.2,531,5098,5.8,3,3,1,3,1.0,0.25,0.5,0.146,0.741,168,0.0,0.458,7,12,0,5,0,162157
2026-09-18 23:57:57,"Fri, 18 Sep 2026 23:57:46 GMT",1482,595,0.3,11.3,night,178.5,7,652,3.85,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,167993
2026-09-18 23:58:08,"Fri, 18 Sep 2026 23:58:02 GMT",1482,596,0.2,11.4,night,178.6,9,698,3.86,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,168221
2026-09-18 23:58:56,"Fri, 18 Sep 2026 23:58:46 GMT",1490,552,1.7,16.2,night,166.5,110,1308,4.91,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,154334
2026-09-18 23:59:08,"Fri, 18 Sep 2026 23:59:02 GMT",1491,592,0.6,11.0,night,129.2,944,3775,7.95,8,3,5,4,0.4,0.24,0.57,0.73,0.477,241,0.0,0.336,20,33,24,41,0,197714
2026-09-18 23:59:56,"Fri, 18 Sep 2026 23:59:46 GMT",1488,592,0.9,20.4,night,125.5,1246,5970,7.19,8,7,2,5,0.8,0.2,0.31,0.986,0.537,204,0.0,0.06,19,41,13,33,0,177096
2026-09-19 00:00:08,"Sat, 19 Sep 2026 00:00:02 GMT",1488,593,4.0,18.3,night,125.0,6551,13751,5.38,172,107,27,35,0.18,0.37,0.4,0.141,0.21,255,0.09,0.139,43,466,12,54,0,159561
2026-09-19 00:00:55,"Sat, 19 Sep 2026 00:00:46 GMT",2177,314,1.0,12.6,night,89.2,503,4791,6.64,2,2,2,1,1.0,0.25,0.0,0.609,0.481,245,0.0,0.289,6,8,0,5,0,151731
2026-09-19 00:01:07,"Sat, 19 Sep 2026 00:01:02 GMT",2177,315,0.7,12.5,night,89.1,526,3166,6.63,7,2,3,4,0.58,0.5,1.0,0.545,0.029,228,0.0,0.337,7,14,2,11,0,151279
2026-09-19 00:01:54,"Sat, 19 Sep 2026 00:01:46 GMT",2178,285,0.5,14.7,night,112.3,99,3309,5.4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,193799
2026-09-19 00:05:28,"Sat, 19 Sep 2026 00:04:47 GMT",1488,594,1.5,20.5,night,127.8,1986,7067,7.03,36,29,6,26,0.23,0.31,0.35,0.298,0.3,255,0.61,0.254,18,116,11,33,0,175265
2026-09-19 00:11:28,"Sat, 19 Sep 2026 00:11:02 GMT",2178,286,0.7,14.0,night,110.1,248,4273,4.65,1,1,1,1,1.0,0.5,0.0,0.531,0.426,201,0.0,0.06,2,2,0,0,0,184435
2026-09-19 00:11:51,"Sat, 19 Sep 2026 00:11:46 GMT",2193,303,0.8,14.4,night,96.5,552,4249,5.89,8,4,3,4,0.67,0.36,0.67,0.143,0.748,182,0.0,0.303,9,22,1,7,0,165890
2026-09-19 00:12:03,"Sat, 19 Sep 2026 00:12:01 GMT",2193,304,0.6,14.0,night,96.0,498,4576,5.81,5,2,2,3,0.83,0.45,1.0,0.142,0.737,181,0.0,0.415,6,11,0,6,0,164726
2026-09-19 00:12:50,"Sat, 19 Sep 2026 00:12:46 GMT",2420,2,10.0,12.9,night,147.0,8760,20169,4.2,414,43,30,34,0.41,0.67,0.69,0.857,0.277,255,0.17,0.06,22,615,0,0,0,174328
2026-09-19 00:13:14,"Sat, 19 Sep 2026 00:13:02 GMT",1490,553,0.9,15.7,night,162.3,161,1312,4.97,1,1,1,1,1.0,0.5,0.0,0.75,0.13,255,1.0,0.288,2,2,0,0,0,154793
2026-09-19 00:13:50,"Sat, 19 Sep 2026 00:13:47 GMT",1491,593,0.6,11.1,night,129.6,757,4358,7.9,4,3,3,3,0.44,0.17,0.57,0.388,0.907,255,1.0,0.159,12,23,24,33,0,196784
2026-09-19 00:14:14,"Sat, 19 Sep 2026 00:14:01 GMT",2045,5,3.6,14.3,night,164.4,3993,15046,6.78,36,25,8,14,0.32,0.13,0.16,0.15,0.143,255,0.19,0.141,47,269,0,0,0,177985
2026-09-19 00:15:13,"Sat, 19 Sep 2026 00:15:02 GMT",1483,563,0.8,12.5,night,97.0,43,896,5.44,1,0,1,1,1.0,1.0,0.0,0.365,0.87,195,0.0,0.084,1,1,0,0,0,162602
2026-09-19 00:16:00,"Sat, 19 Sep 2026 00:15:47 GMT",2177,316,0.6,12.5,night,89.3,516,4398,6.67,3,2,2,3,0.5,0.33,1.0,0.576,0.111,232,0.0,0.467,5,9,0,7,0,151951
2026-09-19 00:16:12,"Sat, 19 Sep 2026 00:16:02 GMT",2178,287,0.5,14.6,night,112.2,75,2628,5.45,2,0,2,1,1.0,1.0,0.0,0.234,0.111,132,0.0,0.06,1,2,0,0,0,195191
2026-09-19 00:16:48,"Sat, 19 Sep 2026 00:16:46 GMT",2193,305,1.1,14.8,night,97.4,1081,6294,6.17,23,7,12,6,0.32,0.48,0.77,0.257,0.741,255,0.17,0.261,14,48,1,15,0,168586
2026-09-19 00:17:12,"Sat, 19 Sep 2026 00:17:01 GMT",1482,597,0.3,11.3,night,178.4,8,591,3.73,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,166017
