utc,last_modified,preset,n,dist,dist2,mode,bright,px,pxlo,edge,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-26 00:00:12,"Sat, 26 Sep 2026 00:00:02 GMT",3691,29,1.5,20.4,night,174.0,142,2205,4.58,1,1,1,1,1.0,0.5,0.0,0.729,0.352,234,0.0,0.407,2,2,0,1,0,148779
2026-09-26 00:00:49,"Sat, 26 Sep 2026 00:00:46 GMT",3692,32,1.1,16.3,night,149.2,402,3054,7.45,9,3,1,9,1.0,0.45,0.75,0.917,0.204,255,1.0,0.356,8,20,1,19,0,177279
2026-09-26 00:01:13,"Sat, 26 Sep 2026 00:01:02 GMT",3686,35,3.5,32.0,night,155.5,75,4886,6.78,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,176765
2026-09-26 00:01:50,"Sat, 26 Sep 2026 00:01:47 GMT",3693,32,0.9,16.3,night,124.1,125,1533,5.69,3,1,1,3,1.0,0.6,1.0,0.927,0.296,250,0.33,0.256,3,5,0,1,0,163988
2026-09-26 00:02:14,"Sat, 26 Sep 2026 00:02:01 GMT",3693,33,0.9,16.3,night,123.2,62,1398,5.69,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,164559
2026-09-26 00:02:50,"Sat, 26 Sep 2026 00:02:46 GMT",3694,32,2.0,22.6,night,115.6,640,4989,7.73,28,9,7,6,0.67,0.72,0.76,0.823,0.169,255,0.93,0.081,4,39,0,1,0,184566
2026-09-26 00:03:03,"Sat, 26 Sep 2026 00:03:01 GMT",3688,36,2.2,25.3,night,140.8,1880,7885,5.38,73,49,5,34,0.43,0.53,0.54,0.783,0.236,255,0.04,0.226,7,138,0,41,0,190023
2026-09-26 00:03:15,"Sat, 26 Sep 2026 00:03:01 GMT",3688,37,1.5,25.3,night,140.8,912,4861,5.38,31,23,3,29,0.36,0.5,0.53,0.966,0.271,255,0.97,0.361,6,62,0,40,0,190023
2026-09-26 00:03:53,"Sat, 26 Sep 2026 00:03:46 GMT",3696,29,1.1,16.4,night,119.4,86,2917,6.75,3,0,1,3,1.0,1.0,1.0,0.948,0.037,141,0.0,0.169,1,3,0,0,0,191300
2026-09-26 00:04:05,"Sat, 26 Sep 2026 00:04:02 GMT",3690,36,9.9,17.4,night,205.9,3827,37089,4.78,239,14,36,54,0.12,0.88,0.91,0.248,0.48,255,0.98,0.06,11,271,0,0,0,175759
2026-09-26 00:04:54,"Sat, 26 Sep 2026 00:04:46 GMT",3691,30,2.0,19.6,night,170.1,269,2276,4.03,9,2,1,9,1.0,0.56,1.0,0.844,0.481,255,1.0,0.232,6,16,0,1,0,138649
2026-09-26 00:05:06,"Sat, 26 Sep 2026 00:05:02 GMT",3691,31,1.8,19.2,night,168.6,50,1663,4.56,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,145014
2026-09-26 00:05:54,"Sat, 26 Sep 2026 00:05:46 GMT",3692,33,0.6,15.9,night,149.8,71,1928,7.42,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,177544
2026-09-26 00:06:55,"Sat, 26 Sep 2026 00:06:46 GMT",3693,34,1.1,15.8,night,124.0,136,2838,6.13,1,1,1,1,1.0,0.5,0.0,0.927,0.278,232,0.0,0.282,2,2,0,0,0,174641
2026-09-26 00:07:07,"Sat, 26 Sep 2026 00:07:02 GMT",3693,35,1.2,16.4,night,124.0,146,3322,6.15,1,1,1,1,1.0,0.5,0.0,0.917,0.056,255,1.0,0.243,2,2,0,0,0,174531
2026-09-26 00:07:56,"Sat, 26 Sep 2026 00:07:46 GMT",3694,33,0.9,22.2,night,114.5,216,3754,7.73,6,2,2,4,0.75,0.67,1.0,0.807,0.17,190,0.0,0.145,3,9,0,0,0,184089
2026-09-26 00:08:08,"Sat, 26 Sep 2026 00:08:02 GMT",3688,38,1.1,24.9,night,144.1,204,3653,5.09,3,2,1,3,1.0,0.43,1.0,0.958,0.111,255,1.0,0.416,4,7,0,7,0,181735
