utc,last_modified,preset,n,dist,dist2,mode,bright,px,pxlo,edge,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-11 23:57:31,"Fri, 11 Sep 2026 23:57:05 GMT",12,1507,0.6,8.6,night,75.1,559,2223,6.73,6,3,2,5,0.6,0.38,0.67,0.356,0.892,189,0.0,0.189,8,16,0,2,0,148264
2026-09-11 23:57:56,"Fri, 11 Sep 2026 23:57:49 GMT",11,1527,0.5,8.5,night,25.2,10,19,2.68,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76389
2026-09-11 23:58:08,"Fri, 11 Sep 2026 23:58:05 GMT",14,2186,5.2,13.5,night,54.7,2808,11089,2.74,175,4,60,5,0.58,0.86,0.93,0.319,0.556,255,0.02,0.063,17,204,0,0,0,80326
2026-09-11 23:59:00,"Fri, 11 Sep 2026 23:58:50 GMT",18,1075,1.1,6.5,night,48.2,0,38,4.55,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,110595
2026-09-11 23:59:16,"Fri, 11 Sep 2026 23:59:05 GMT",18,1076,0.8,6.4,night,48.1,15,551,4.54,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,110564
2026-09-11 23:59:58,"Fri, 11 Sep 2026 23:59:51 GMT",12,1508,0.5,8.6,night,75.3,1110,3099,6.72,18,8,7,8,0.32,0.28,0.35,0.328,0.925,180,0.0,0.197,21,65,0,4,0,149044
2026-09-12 00:00:10,"Sat, 12 Sep 2026 00:00:05 GMT",12,1509,0.3,8.5,night,75.2,728,2498,6.78,8,5,3,5,0.53,0.27,0.42,0.41,0.852,187,0.0,0.183,12,30,0,4,0,149844
2026-09-12 00:00:59,"Sat, 12 Sep 2026 00:00:50 GMT",11,1528,0.4,8.5,night,25.2,3,9,2.68,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76446
2026-09-12 00:01:11,"Sat, 12 Sep 2026 00:01:05 GMT",14,2187,1.6,13.8,night,59.2,596,1266,2.57,42,7,25,3,0.56,0.86,0.86,0.349,0.571,255,0.05,0.122,2,49,0,0,0,75101
2026-09-12 00:02:00,"Sat, 12 Sep 2026 00:01:50 GMT",18,1077,0.5,6.3,night,48.2,37,771,4.56,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,111542
2026-09-12 00:02:24,"Sat, 12 Sep 2026 00:02:05 GMT",18,1078,0.4,6.4,night,48.2,1,30,4.57,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,111694
2026-09-12 00:03:01,"Sat, 12 Sep 2026 00:02:51 GMT",12,1510,0.5,8.3,night,73.9,809,2646,6.7,8,3,3,5,0.53,0.22,0.57,0.298,0.905,178,0.0,0.216,20,36,0,7,0,148925
2026-09-12 00:03:26,"Sat, 12 Sep 2026 00:03:06 GMT",15,1620,0.4,10.0,night,73.2,309,1358,5.89,2,2,2,1,1.0,0.22,0.0,0.401,0.463,126,0.0,0.099,7,9,0,1,0,135274
2026-09-12 00:03:55,"Sat, 12 Sep 2026 00:03:49 GMT",11,1529,0.3,8.5,night,25.1,1,10,2.69,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76404
2026-09-12 00:04:07,"Sat, 12 Sep 2026 00:04:04 GMT",14,2188,1.1,13.9,night,59.1,428,934,2.57,17,15,12,2,0.71,0.49,0.49,0.418,0.561,240,0.0,0.174,3,35,0,0,0,75186
2026-09-12 00:05:00,"Sat, 12 Sep 2026 00:04:50 GMT",18,1079,0.9,6.6,night,52.4,6,112,4.79,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,123342
2026-09-12 00:05:12,"Sat, 12 Sep 2026 00:05:05 GMT",8,1650,0.4,7.6,night,73.9,276,1419,5.6,6,5,3,4,0.5,0.5,0.55,0.863,0.935,118,0.0,0.134,3,12,0,0,0,132367
2026-09-12 00:05:57,"Sat, 12 Sep 2026 00:05:51 GMT",12,1511,0.4,8.5,night,75.3,562,2301,6.77,2,1,2,2,0.5,0.18,0.0,0.484,0.861,197,0.0,0.227,10,11,0,3,0,149647
2026-09-12 00:06:34,"Sat, 12 Sep 2026 00:06:05 GMT",15,1621,0.4,10.1,night,74.7,252,1089,5.99,4,1,3,2,0.67,0.57,1.0,0.732,0.88,163,0.0,0.236,4,7,0,1,0,137163
2026-09-12 00:06:58,"Sat, 12 Sep 2026 00:06:49 GMT",11,1530,0.3,8.5,night,24.8,1,18,2.67,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,75084
2026-09-12 00:07:10,"Sat, 12 Sep 2026 00:07:05 GMT",14,2189,0.8,13.9,night,59.0,151,705,2.57,7,1,7,1,1.0,0.78,1.0,0.281,0.574,255,0.14,0.23,3,9,0,0,0,75445
2026-09-12 00:08:11,"Sat, 12 Sep 2026 00:08:05 GMT",8,1651,0.3,7.5,night,73.3,72,778,5.81,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,137230
2026-09-12 00:08:52,"Sat, 12 Sep 2026 00:08:50 GMT",12,1512,0.5,8.3,night,73.8,350,1792,6.62,1,1,1,1,1.0,0.33,0.0,0.344,0.87,173,0.0,0.269,3,3,0,0,0,147394
2026-09-12 00:09:08,"Sat, 12 Sep 2026 00:09:06 GMT",15,1622,0.4,9.9,night,73.3,141,791,5.92,1,0,1,1,1.0,1.0,0.0,0.552,0.981,165,0.0,0.171,1,1,0,0,0,135825
