utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-24 00:11:55,2026-09-24 02:11:55,satara,night,5,frames,34,0.055,0,0.15,blank,,0.9998,3,1.4,1.4,0.523,0.461,4.0.3a,frames/satara/20260924/001155_p5_blob0034_f0.28.jpg
2026-09-24 00:32:58,2026-09-24 02:32:58,satara,night,30,frames,10,0.0294,0,0.15,blank,,0.9942,2,1.5,1.8,0.556,0.661,4.0.3a,frames/satara/20260924/003258_p30_blob0010_f0.37.jpg
2026-09-24 01:01:06,2026-09-24 03:01:06,satara,night,82,frames,36,0.3294,1,0.15,no cv result,no cv result,0.986,1,95.8,53.5,0.499,0.501,4.0.3a,frames/satara/20260924/010106_p82_blob0036_f0.19.jpg
2026-09-24 01:08:11,2026-09-24 03:08:11,satara,night,4,frames,1,0.0978,0,0.15,blank,,0.9936,5,2.2,2.5,0.697,0.325,4.0.3a,frames/satara/20260924/010811_p4_blob0001_f1.00.jpg
2026-09-24 01:23:56,2026-09-24 03:23:56,satara,night,38,frames,11,0.2237,1,0.15,blank,,0.9969,4,1.7,2.3,0.585,0.484,4.0.3a,frames/satara/20260924/012356_p38_blob0011_f0.55.jpg
2026-09-24 01:45:48,2026-09-24 03:45:48,satara,night,4,frames,478,0.0991,0,0.15,blank,,0.9934,6,2.9,3.1,0.649,0.452,4.0.3a,frames/satara/20260924/014548_p4_blob0478_f0.25.jpg
2026-09-24 02:04:48,2026-09-24 04:04:48,satara,night,4,frames,11,0.0811,0,0.15,blank,,0.9874,6,2.6,2.7,0.827,0.234,4.0.3a,frames/satara/20260924/020448_p4_blob0011_f0.69.jpg
2026-09-24 02:23:05,2026-09-24 04:23:05,satara,night,36,frames,199,0.0,0,0.15,blank,,0.9884,0,,,,,4.0.3a,frames/satara/20260924/022305_p36_blob0199_f0.34.jpg
2026-09-24 02:39:48,2026-09-24 04:39:48,satara,night,134,frames,47,0.0441,0,0.15,blank,,0.9998,4,1.3,1.4,0.523,0.461,4.0.3a,frames/satara/20260924/023948_p134_blob0047_f0.35.jpg
2026-09-24 03:01:06,2026-09-24 05:01:06,satara,night,36,frames,19,0.0247,0,0.15,blank,,0.9927,1,1.8,3.0,0.642,0.504,4.0.3a,frames/satara/20260924/030106_p36_blob0019_f0.53.jpg
2026-09-24 03:04:54,2026-09-24 05:04:54,satara,night,91,frames,34,0.0,0,0.15,blank,,0.9947,0,,,,,4.0.3a,frames/satara/20260924/030454_p91_blob0034_f0.27.jpg
2026-09-24 03:29:59,2026-09-24 05:29:59,satara,night,49,frames,559,0.1946,1,0.15,blank,,0.9976,9,8.2,8.1,0.043,0.674,4.0.3a,frames/satara/20260924/032959_p49_blob0559_f0.38.jpg
2026-09-24 03:43:56,2026-09-24 05:43:56,satara,night,12,frames,664,0.1029,0,0.15,blank,,0.9998,5,3.3,2.1,0.287,0.575,4.0.3a,frames/satara/20260924/034356_p12_blob0664_f0.22.jpg
2026-09-24 04:02:10,2026-09-24 06:02:10,satara,day,234,frames,892,0.0228,0,0.3,blank,,0.9936,1,95.1,18.5,0.498,0.535,4.0.3a,frames/satara/20260924/040210_p234_blob0892_f0.35.jpg
2026-09-24 04:25:12,2026-09-24 06:25:12,satara,day,6,hits,129,0.8582,1,0.3,galliformes order,aves,0.8503,21,4.1,7.1,0.876,0.336,4.0.3a,hits/satara/20260924/042512_p6_blob129.jpg
2026-09-24 04:28:09,2026-09-24 06:28:09,satara,day,226,frames,3215,0.0611,0,0.3,blank,,0.9624,3,2.1,2.5,0.897,0.203,4.0.3a,frames/satara/20260924/042809_p226_blob3215_f0.62.jpg
2026-09-24 04:29:56,2026-09-24 06:29:56,satara,day,12,hits,86,0.9299,1,0.3,guineafowl family,aves,0.9729,2,11.1,14.3,0.149,0.66,4.0.3a,hits/satara/20260924/042956_p12_blob86.jpg
2026-09-24 04:30:07,2026-09-24 06:30:07,satara,day,12,hits,182,0.9522,1,0.3,guineafowl family,aves,0.9094,3,17.7,17.3,0.165,0.656,4.0.3a,hits/satara/20260924/043007_p12_blob182.jpg
2026-09-24 04:41:58,2026-09-24 06:41:58,satara,day,208,frames,2988,0.0468,0,0.3,blank,,0.9794,2,6.1,4.8,0.165,0.074,4.0.3a,frames/satara/20260924/044158_p208_blob2988_f0.58.jpg
2026-09-24 04:48:54,2026-09-24 06:48:54,satara,day,12,hits,73,0.0825,0,0.3,blank,,0.9995,3,7.0,3.3,0.635,0.587,4.0.3a,hits/satara/20260924/044854_p12_blob73.jpg
2026-09-24 05:04:09,2026-09-24 07:04:09,satara,day,12,frames,3456,0.0447,0,0.3,blank,,0.983,5,3.9,3.7,0.093,0.208,4.0.3a,frames/satara/20260924/050409_p12_blob3456_f0.67.jpg
2026-09-24 05:11:55,2026-09-24 07:11:55,satara,day,12,frames,3728,0.0577,0,0.3,blank,,0.9999,1,1.3,1.6,0.607,0.493,4.0.3a,frames/satara/20260924/051155_p12_blob3728_f0.72.jpg
2026-09-24 05:35:55,2026-09-24 07:35:55,satara,day,147,frames,1637,0.7168,1,0.3,blank,,0.9998,8,1.3,2.5,0.784,0.408,4.0.3a,frames/satara/20260924/053555_p147_blob1637_f0.32.jpg
2026-09-24 05:39:49,2026-09-24 07:39:49,satara,day,147,hits,482,0.117,0,0.3,blank,,0.9994,6,3.9,2.8,0.598,0.556,4.0.3a,hits/satara/20260924/053949_p147_blob482.jpg
2026-09-24 05:50:56,2026-09-24 07:50:56,satara,day,147,hits,176,0.1499,0,0.3,blank,,0.9997,8,3.5,2.9,0.039,0.639,4.0.3a,hits/satara/20260924/055056_p147_blob176.jpg
2026-09-24 05:54:13,2026-09-24 07:54:13,satara,day,12,frames,779,0.0255,0,0.3,blank,,0.9975,1,94.5,19.9,0.5,0.551,4.0.3a,frames/satara/20260924/055413_p12_blob0779_f0.21.jpg
