utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-17 00:07:38,2026-09-17 02:07:38,satara,night,4,frames,46,0.1042,0,0.15,blank,,0.9992,6,1.4,1.6,0.603,0.491,4.0.3a,frames/satara/20260917/000738_p4_blob0046_f0.35.jpg
2026-09-17 00:38:04,2026-09-17 02:38:04,satara,night,5,frames,442,0.0,0,0.15,blank,,0.9735,2,10.2,5.7,0.878,0.313,4.0.3a,frames/satara/20260917/003804_p5_blob0442_f0.16.jpg
2026-09-17 01:04:44,2026-09-17 03:04:44,satara,night,4,frames,99,0.028,0,0.15,blank,,0.9996,2,1.4,1.5,0.834,0.445,4.0.3a,frames/satara/20260917/010444_p4_blob0099_f0.45.jpg
2026-09-17 01:19:39,2026-09-17 03:19:39,satara,night,4,frames,54,0.0205,0,0.15,blank,,0.9996,2,0.6,2.9,0.997,0.503,4.0.3a,frames/satara/20260917/011939_p4_blob0054_f0.26.jpg
2026-09-17 01:31:47,2026-09-17 03:31:47,satara,night,39,frames,311,0.0,0,0.15,blank,,0.9976,0,,,,,4.0.3a,frames/satara/20260917/013147_p39_blob0311_f0.36.jpg
2026-09-17 01:50:22,2026-09-17 03:50:22,satara,night,23,frames,42,0.1745,1,0.15,blank,,0.9991,2,1.4,2.2,0.523,0.493,4.0.3a,frames/satara/20260917/015022_p23_blob0042_f0.49.jpg
2026-09-17 02:05:50,2026-09-17 04:05:50,satara,night,64,frames,84,0.0374,0,0.15,blank,,0.9989,3,12.8,7.8,0.609,0.59,4.0.3a,frames/satara/20260917/020550_p64_blob0084_f0.21.jpg
2026-09-17 02:30:47,2026-09-17 04:30:47,satara,night,38,frames,179,0.1248,0,0.15,blank,,0.9995,2,1.7,1.4,0.513,0.574,4.0.3a,frames/satara/20260917/023047_p38_blob0179_f0.39.jpg
2026-09-17 02:42:56,2026-09-17 04:42:56,satara,night,4,frames,24,0.0933,0,0.15,blank,,0.9987,7,0.7,2.8,0.996,0.502,4.0.3a,frames/satara/20260917/024256_p4_blob0024_f0.50.jpg
2026-09-17 02:58:22,2026-09-17 04:58:22,satara,night,33,frames,373,0.0232,0,0.15,blank,,0.9994,4,2.8,2.3,0.628,0.46,4.0.3a,frames/satara/20260917/025822_p33_blob0373_f0.19.jpg
2026-09-17 03:23:11,2026-09-17 05:23:11,satara,night,91,frames,562,0.0,0,0.15,blank,,0.9799,0,,,,,4.0.3a,frames/satara/20260917/032311_p91_blob0562_f0.37.jpg
2026-09-17 03:39:10,2026-09-17 05:39:10,satara,night,12,frames,623,0.0,0,0.15,blank,,0.9968,0,,,,,4.0.3a,frames/satara/20260917/033910_p12_blob0623_f0.30.jpg
2026-09-17 04:02:21,2026-09-17 06:02:21,satara,day,12,frames,951,0.0375,0,0.3,blank,,0.9999,8,4.2,2.1,0.588,0.482,4.0.3a,frames/satara/20260917/040221_p12_blob0951_f0.40.jpg
2026-09-17 04:03:53,2026-09-17 06:03:53,satara,day,116,hits,73,0.7159,1,0.3,animal,,0.7159,5,3.5,2.8,0.914,0.481,4.0.3a,hits/satara/20260917/040353_p116_blob73.jpg
2026-09-17 04:11:08,2026-09-17 06:11:08,satara,day,116,hits,76,0.0159,0,0.3,blank,,0.9994,2,1.8,5.1,0.009,0.925,4.0.3a,hits/satara/20260917/041108_p116_blob76.jpg
2026-09-17 04:14:48,2026-09-17 06:14:48,satara,day,71,frames,2357,0.2914,0,0.3,blank,,0.9982,9,5.8,3.7,0.104,0.655,4.0.3a,frames/satara/20260917/041448_p71_blob2357_f0.45.jpg
2026-09-17 04:15:12,2026-09-17 06:15:12,satara,day,116,hits,77,0.0737,0,0.3,blank,,0.9993,2,3.1,1.4,0.62,0.574,4.0.3a,hits/satara/20260917/041512_p116_blob77.jpg
2026-09-17 04:18:57,2026-09-17 06:18:57,satara,day,116,hits,256,0.0335,0,0.3,blank,,0.9995,1,1.8,4.0,0.009,0.917,4.0.3a,hits/satara/20260917/041857_p116_blob256.jpg
2026-09-17 04:31:54,2026-09-17 06:31:54,satara,day,6,hits,178,0.0,0,0.3,blank,,0.9902,0,,,,,4.0.3a,hits/satara/20260917/043154_p6_blob178.jpg
2026-09-17 04:32:54,2026-09-17 06:32:54,satara,day,12,frames,462,0.233,0,0.3,blank,,0.9998,7,4.2,2.2,0.588,0.477,4.0.3a,frames/satara/20260917/043254_p12_blob0462_f0.44.jpg
